Oct. 24 2014,156.93B
Oct. 23 2014,155.75B
Oct. 22 2014,153.60B
Oct. 21 2014,155.32B
Oct. 20 2014,153.08B
Oct. 17 2014,151.69B
Oct. 16 2014,150.72B
Oct. 15 2014,150.50B
Oct. 14 2014,155.93B
Oct. 13 2014,151.17B
Oct. 10 2014,151.81B
Oct. 9 2014,154.93B
Oct. 8 2014,159.17B
Oct. 7 2014,155.32B
Oct. 6 2014,158.38B
Oct. 3 2014,158.50B
Oct. 2 2014,155.26B
Oct. 1 2014,154.81B
Sept. 30 2014,156.99B
Sept. 29 2014,157.80B
Sept. 26 2014,159.14B
Sept. 25 2014,157.53B
Sept. 24 2014,161.47B
Sept. 23 2014,160.20B
Sept. 22 2014,160.81B
Sept. 19 2014,162.14B
Sept. 18 2014,162.68B
Sept. 17 2014,158.83B
Sept. 16 2014,158.74B
Sept. 15 2014,158.59B
Sept. 12 2014,158.80B
Sept. 11 2014,158.35B
Sept. 10 2014,157.14B
Sept. 9 2014,155.41B
Sept. 8 2014,157.80B
Sept. 5 2014,158.56B
Sept. 4 2014,159.08B
Sept. 3 2014,158.35B
Sept. 2 2014,157.53B
Aug. 29 2014,156.59B
Aug. 28 2014,155.80B
Aug. 27 2014,157.23B
Aug. 26 2014,158.05B
Aug. 25 2014,156.53B
Aug. 22 2014,154.41B
Aug. 21 2014,154.83B
Aug. 20 2014,150.98B
Aug. 19 2014,150.68B
Aug. 18 2014,150.10B
Aug. 15 2014,147.71B
Aug. 14 2014,148.95B
Aug. 13 2014,147.80B
Aug. 12 2014,146.86B
Aug. 11 2014,146.71B
Aug. 8 2014,146.89B
Aug. 7 2014,145.71B
Aug. 6 2014,145.95B
Aug. 5 2014,145.19B
Aug. 4 2014,146.56B
Aug. 1 2014,145.83B
July 31 2014,148.28B
July 30 2014,151.59B
July 29 2014,149.83B
July 28 2014,150.68B
July 25 2014,151.68B
July 24 2014,151.86B
July 23 2014,152.13B
July 22 2014,150.38B
July 21 2014,149.62B
July 18 2014,150.25B
July 17 2014,149.10B
July 16 2014,151.04B
July 15 2014,149.44B
July 14 2014,146.80B
July 11 2014,142.49B
July 10 2014,142.19B
July 9 2014,143.65B
July 8 2014,143.77B
July 7 2014,145.46B
July 3 2014,146.25B
July 2 2014,145.56B
July 1 2014,143.89B
June 30 2014,142.80B
June 27 2014,143.20B
June 26 2014,143.47B
June 25 2014,145.27B
June 24 2014,145.24B
June 23 2014,146.00B
June 20 2014,143.81B
June 19 2014,144.48B
June 18 2014,145.60B
