July 3 2014,3.335M
July 2 2014,5.630M
July 1 2014,7.025M
June 30 2014,5.470M
June 27 2014,7.592M
June 26 2014,5.190M
June 25 2014,9.328M
June 24 2014,5.523M
June 23 2014,5.482M
June 20 2014,10.68M
June 19 2014,5.661M
June 18 2014,5.618M
June 17 2014,4.358M
June 16 2014,4.443M
June 13 2014,8.459M
June 12 2014,10.01M
June 11 2014,6.419M
June 10 2014,5.739M
June 9 2014,5.247M
June 6 2014,5.614M
June 5 2014,6.835M
June 4 2014,3.926M
June 3 2014,8.084M
June 2 2014,6.979M
May 30 2014,5.427M
May 29 2014,3.821M
May 28 2014,5.858M
May 27 2014,5.957M
May 23 2014,5.206M
May 22 2014,5.510M
May 21 2014,5.478M
May 20 2014,3.379M
May 19 2014,4.872M
May 16 2014,5.916M
May 15 2014,5.649M
May 14 2014,5.261M
May 13 2014,6.559M
May 12 2014,7.650M
May 9 2014,7.180M
May 8 2014,7.722M
May 7 2014,11.85M
May 6 2014,5.705M
May 5 2014,5.214M
May 2 2014,6.212M
May 1 2014,6.837M
April 30 2014,6.853M
April 29 2014,7.797M
April 28 2014,6.817M
April 25 2014,6.560M
April 24 2014,10.11M
April 23 2014,8.145M
April 22 2014,6.090M
April 21 2014,5.732M
April 17 2014,8.062M
April 16 2014,6.611M
April 15 2014,5.316M
April 14 2014,6.407M
April 11 2014,5.453M
April 10 2014,5.292M
April 9 2014,6.266M
April 8 2014,8.045M
April 7 2014,6.872M
April 4 2014,5.550M
April 3 2014,4.366M
April 2 2014,4.944M
April 1 2014,4.455M
March 31 2014,6.898M
March 28 2014,6.257M
March 27 2014,5.565M
March 26 2014,5.780M
March 25 2014,4.766M
March 24 2014,8.145M
March 21 2014,9.354M
March 20 2014,4.840M
March 19 2014,5.181M
March 18 2014,5.950M
March 17 2014,3.528M
March 14 2014,7.439M
March 13 2014,6.292M
March 12 2014,4.876M
March 11 2014,4.648M
March 10 2014,4.342M
March 7 2014,5.257M
March 6 2014,7.479M
March 5 2014,4.804M
March 4 2014,5.221M
March 3 2014,5.810M
Feb. 28 2014,8.611M
Feb. 27 2014,6.228M
Feb. 26 2014,4.799M
Feb. 25 2014,5.396M
Feb. 24 2014,6.836M
Feb. 21 2014,7.255M
Feb. 20 2014,4.225M
Feb. 19 2014,6.145M
Feb. 18 2014,7.382M
Feb. 14 2014,6.103M
Feb. 13 2014,6.756M
Feb. 12 2014,5.216M
Feb. 11 2014,6.145M
Feb. 10 2014,5.871M
Feb. 7 2014,8.264M
Feb. 6 2014,9.409M
Feb. 5 2014,6.537M
Feb. 4 2014,10.93M
Feb. 3 2014,8.983M
Jan. 31 2014,6.718M
Jan. 30 2014,2.969M
Jan. 29 2014,4.636M
Jan. 28 2014,3.857M
Jan. 27 2014,3.429M
Jan. 24 2014,4.796M
Jan. 23 2014,4.617M
Jan. 22 2014,4.199M
Jan. 21 2014,3.863M
Jan. 17 2014,3.687M
