Date,Open,High,Low,Close,Adj Close,PE Ratio,EV to EBIT,Operating_Earning_Yield,PEG Ratio,PS Ratio,Market Cap,Operating Yields,Price to book value,EV to revenues,Dividend_yield
10/14/2015,54.09,54.619999,53.57,53.939999,49.237259,31.73,25.62,0.06,,4.012,88.18B,0.03,18.13,5.068,0.04
10/15/2015,54.32,56.200001,53.849998,56.139999,51.245457,33.02,26.45,0.05,,4.175,91.77B,0.03,18.87,5.233,0.04
10/16/2015,56.290001,56.970001,55.790001,56.529999,51.601452,33.25,26.6,0.05,,4.204,92.41B,0.03,19,5.262,0.04
10/19/2015,56.290001,56.700001,55.689999,56.16,51.263714,33.04,26.46,0.05,,4.177,91.81B,0.03,18.88,5.234,0.04
10/20/2015,56.150002,56.380001,54.630001,54.830002,50.04966,32.25,25.96,0.06,,4.078,89.63B,0.03,18.43,5.135,0.04
10/21/2015,55.279999,55.610001,53.07,53.830002,49.13686,31.66,25.58,0.06,,4.003,88.00B,0.03,18.1,5.06,0.04
10/22/2015,53.880001,54.439999,45.450001,48.27,44.061604,28.39,23.49,0.06,,3.59,78.91B,0.04,16.23,4.646,0.04
10/23/2015,49.41,51.73,48.639999,50.34,45.951126,29.61,24.27,0.06,,3.744,82.29B,0.03,16.92,4.8,0.04
10/26/2015,50.169998,52.48,49.349998,51.869999,47.347725,30.51,24.84,0.06,,3.858,84.79B,0.03,17.44,4.914,0.04
10/27/2015,52.009998,53.490002,52.009998,52.580002,47.995834,30.93,25.11,0.06,,3.91,85.95B,0.03,17.68,4.967,0.04
10/28/2015,52.82,53.84,52.080002,53.259998,48.616547,31.33,25.37,0.06,,3.961,87.07B,0.03,17.9,5.018,0.04
10/29/2015,53.200001,55.18,53.02,54.099998,49.383305,31.82,25.68,0.06,,4.023,88.44B,0.03,18.19,5.08,0.04
10/30/2015,57.869999,60.73,57.66,59.549999,54.358154,35.03,27.74,0.05,,4.429,97.35B,0.03,20.02,5.487,0.03
11/2/2015,61.599998,64.199997,61.439999,63.380001,57.854237,37.28,29.19,0.01,,4.714,103.61B,0.03,21.31,5.773,0.03
11/3/2015,63.119999,63.720001,61.919998,62.43,56.987061,36.72,28.83,0.01,,4.643,102.06B,0.03,20.99,5.702,0.03
11/4/2015,62.43,64.150002,62.299999,63.799999,58.237621,37.53,29.34,0.01,,4.745,104.30B,0.03,21.45,5.804,0.03
11/5/2015,63.700001,64.18,61.689999,62.77,57.297417,36.92,28.96,0.01,,4.668,102.61B,0.03,21.1,5.727,0.03
11/6/2015,62.25,64.300003,62.130001,64.129997,58.538849,37.72,29.47,0.01,,4.769,104.84B,0.03,21.56,5.829,0.03
11/9/2015,63.619999,64.129997,63.110001,63.23,57.717316,37.19,29.13,0.01,,4.702,103.37B,0.03,21.26,5.762,0.03
11/10/2015,63.330002,63.619999,62.279999,62.299999,56.868397,36.65,28.78,0.05,,4.633,101.84B,0.03,20.94,5.692,0.03
11/11/2015,62.200001,62.27,60.57,60.860001,55.553944,35.8,28.23,0.05,,4.526,99.49B,0.03,20.46,5.585,0.03
11/12/2015,60.790001,61.73,60.150002,60.23,54.978867,35.43,28,0.05,,4.479,98.46B,0.03,20.25,5.538,0.03
11/13/2015,60.009998,60.970001,58.889999,59.860001,54.641129,35.21,27.86,0.05,,4.452,97.86B,0.03,20.12,5.51,0.03
11/16/2015,59.740002,60.810001,59.560001,60.009998,54.778053,35.3,27.91,0.05,,4.463,98.10B,0.03,20.17,5.521,0.03
11/17/2015,60.099998,61.73,59.73,60.380001,55.115788,35.52,28.05,0.05,,4.49,98.71B,0.03,20.3,5.549,0.03
11/18/2015,60.259998,61.060001,59.849998,60.990002,55.672607,35.88,28.28,0.05,,4.536,99.70B,0.03,20.5,5.594,0.03
11/19/2015,61.220001,61.73,60.139999,60.549999,55.270969,35.62,28.12,0.05,,4.503,98.98B,0.03,20.35,5.562,0.03
11/20/2015,60.939999,61.360001,60.57,61.110001,55.782146,35.95,28.33,0.05,,4.545,99.90B,0.03,20.54,5.604,0.03
11/23/2015,61.310001,61.529999,60.84,61.150002,55.818657,35.97,28.34,0.05,,4.548,99.96B,0.03,20.56,5.606,0.03
11/24/2015,60.560001,61.650002,60.529999,61.130001,55.800407,35.96,28.34,0.05,,4.546,99.93B,0.03,20.55,5.605,0.03
11/25/2015,61.099998,61.130001,60.209999,60.290001,55.033642,35.46,28.02,0.05,,4.484,98.56B,0.03,20.27,5.542,0.03
11/27/2015,60.169998,60.450001,59.610001,60,54.768929,35.29,27.91,0.05,,4.462,98.08B,0.03,20.17,5.521,0.03
11/30/2015,59.959999,60.209999,57.959999,58.150002,53.080204,34.21,27.21,0.05,,4.325,95.06B,0.03,19.55,5.383,0.03
12/1/2015,58.23,59.099998,57.16,59.02,53.874359,34.72,27.54,0,,4.389,96.48B,0.03,19.84,5.448,0.03
12/2/2015,59.169998,59.389999,57.369999,57.720001,52.687706,33.95,27.05,0,,4.293,94.36B,0.03,19.4,5.35,0.04
12/3/2015,57.709999,57.75,55.529999,56.119999,51.227196,33.01,26.45,0,,4.174,91.74B,0.03,18.87,5.231,0.04
12/4/2015,56.5,57.48,56.200001,57.18,52.194782,33.64,26.85,0,,4.252,93.47B,0.03,19.22,5.31,0.04
12/7/2015,57.900002,57.990002,55.759998,56.27,51.36412,33.1,26.5,0,,4.185,91.99B,0.03,18.92,5.242,0.04
12/8/2015,55.560001,56.869999,55.509998,56.669998,51.729248,33.34,26.65,0,,4.214,92.64B,0.03,19.05,5.272,0.04
12/9/2015,56.279999,57.439999,55.720001,56.029999,51.145042,32.96,26.41,0,,4.167,91.59B,0.03,18.84,5.224,0.04
12/10/2015,56,56.650002,55.650002,55.779999,50.916836,32.81,26.32,0.06,,4.148,91.19B,0.03,18.75,5.206,0.04
12/11/2015,55.779999,55.779999,53.849998,54.040001,49.328541,31.79,25.66,0.06,,4.019,88.34B,0.03,18.17,5.076,0.04
12/14/2015,53.709999,55.48,53.240002,55.439999,50.606483,32.61,26.19,0.06,,4.123,90.63B,0.03,18.64,5.18,0.04
12/15/2015,56.150002,57,55.91,56.389999,51.47366,33.17,26.55,0.05,,4.194,92.18B,0.03,18.96,5.251,0.04
12/16/2015,56.669998,57.689999,56.200001,57.630001,52.605549,33.9,27.02,0.05,,4.286,94.21B,0.03,19.37,5.344,0.04
12/17/2015,57.66,57.93,56.349998,56.380001,51.464535,33.16,26.54,0.05,,4.193,92.17B,0.03,18.95,5.251,0.04
12/18/2015,55.900002,56.099998,55.360001,55.740002,50.880325,32.79,26.3,0.06,,4.145,91.12B,0.03,18.74,5.203,0.04
12/21/2015,56,56.259998,55.700001,56.200001,51.300224,33.06,26.48,0.05,,4.18,91.87B,0.03,18.89,5.237,0.04
12/22/2015,56.540001,57.990002,56.419998,57.59,52.569035,33.88,27,0.05,,4.283,94.15B,0.03,19.36,5.341,0.04
12/23/2015,57.880001,58.610001,57.610001,58.580002,53.472725,34.46,27.37,0.05,,4.356,95.76B,0.03,19.69,5.415,0.03
12/24/2015,58.380001,58.73,58,58.459999,53.363186,34.39,27.33,0.05,,4.348,95.57B,0.03,19.65,5.406,0.03
12/28/2015,58.27,58.970001,57.759998,58.75,53.627907,34.56,27.44,0.05,,4.369,96.04B,0.03,19.75,5.427,0.03
12/29/2015,59.02,59.700001,59.02,59.450001,54.266865,34.97,27.7,0.05,,4.421,97.19B,0.03,19.98,5.48,0.03
12/30/2015,59.400002,60.119999,59.310001,59.799999,54.586361,35.18,27.83,0.05,,4.447,97.76B,0.03,20.1,5.506,0.03
12/31/2015,59.5,59.93,59.200001,59.240002,54.075191,18.99,16.11,0.08,,4.242,95.37B,0.05,24.17,5.19,0.03
1/4/2016,58.060001,58.32,56.400002,57.610001,52.587296,18.46,15.75,0.01,,4.126,92.75B,0.05,23.51,5.075,0.04
1/5/2016,57.990002,58.25,56.82,57.369999,52.368217,18.39,15.7,0,,4.108,92.36B,0.05,23.41,5.058,0.04
1/6/2016,56.369999,57.560001,56.18,57.380001,52.377342,18.39,15.7,0,,4.109,92.38B,0.05,23.42,5.059,0.04
1/7/2016,56.52,57.84,56.34,57.209999,52.222164,18.34,15.67,0,,4.097,92.10B,0.05,23.35,5.047,0.04
1/8/2016,57.549999,57.810001,55.48,55.650002,50.79818,17.84,15.33,0,,3.985,89.59B,0.06,22.71,4.937,0.04
1/11/2016,55.860001,55.98,52.830002,53.880001,49.182495,17.27,14.94,0.09,,3.858,86.74B,0.06,21.99,4.812,0.04
1/12/2016,54.470001,54.970001,53.57,54.84,50.058792,17.58,15.15,0.08,,3.927,88.29B,0.06,22.38,4.88,0.04
1/13/2016,54.549999,54.619999,50.98,51.18,47.208569,16.4,14.35,0.09,,3.665,82.39B,0.06,20.89,4.622,0.04
1/14/2016,51.32,56.830002,50.709999,54.560001,50.326294,17.49,15.09,0.08,,3.907,87.84B,0.06,22.27,4.86,0.04
1/15/2016,53.009998,57.41,53.009998,57.34,52.890572,18.38,15.69,0.08,,4.106,92.31B,0.05,23.4,5.056,0.04
1/19/2016,57.529999,57.73,54.23,54.990002,50.722923,17.62,15.18,0.08,,3.938,88.53B,0.06,22.44,4.89,0.04
1/20/2016,54.209999,57.93,53.700001,57.150002,52.715317,18.32,15.65,0.08,,4.093,92.01B,0.05,23.32,5.043,0.04
1/21/2016,57.290001,58.77,56.919998,58.360001,53.831421,18.71,15.92,0.08,,4.179,93.95B,0.05,23.82,5.128,0.04
1/22/2016,59.099998,59.43,57.82,58.830002,54.26495,18.86,16.02,0.08,,4.213,94.71B,0.05,24.01,5.161,0.04
1/25/2016,59.029999,59.810001,58.18,58.650002,54.098919,18.8,15.98,0.08,,4.2,94.42B,0.05,23.93,5.148,0.04
1/26/2016,59.009998,59.27,57.209999,58.259998,53.739178,18.67,15.9,0.08,,4.172,93.79B,0.05,23.78,5.121,0.04
1/27/2016,58.360001,58.93,56.450001,57.110001,52.678417,18.3,15.64,0.08,,4.09,91.94B,0.05,23.31,5.04,0.04
1/28/2016,57.23,57.73,54.779999,55.849998,51.51619,17.9,15.37,0.08,,4,89.91B,0.06,22.79,4.951,0.04
1/29/2016,53.419998,55.310001,53.419998,54.900002,50.639912,17.6,15.16,0.08,,3.932,88.38B,0.06,22.4,4.884,0.04
2/1/2016,54.16,54.880001,52.509998,54.389999,50.169479,17.43,15.06,0,,3.895,87.64B,0.06,22.21,4.851,0.04
2/2/2016,53.639999,54.779999,53.32,53.950001,49.76363,17.29,14.96,0.01,,3.864,86.93B,0.06,22.03,4.82,0.04
2/3/2016,54.529999,57.18,54.049999,56.84,52.429375,18.22,15.6,0,,4.07,91.58B,0.05,23.21,5.024,0.04
2/4/2016,56.740002,57.310001,55.360001,56.759998,52.355576,18.19,15.58,0,,4.065,91.45B,0.06,23.18,5.018,0.04
2/5/2016,56.25,56.34,52.619999,53.119999,48.998028,17.03,14.78,0.01,,3.804,85.59B,0.06,21.7,4.762,0.04
2/8/2016,52.580002,54.099998,51.939999,52.889999,48.785877,16.95,14.73,0.01,,3.788,85.22B,0.06,21.6,4.746,0.04
2/9/2016,52.310001,53.939999,52.060001,53.48,49.330093,17.14,14.86,0.01,,3.83,86.17B,0.06,21.84,4.787,0.04
2/10/2016,54.110001,54.689999,52.549999,52.720001,48.629066,16.9,14.69,0.09,,3.775,84.94B,0.06,21.53,4.734,0.04
2/11/2016,52.299999,53.119999,51.82,52.18,48.130966,16.72,14.58,0.09,,3.737,84.07B,0.06,21.31,4.696,0.04
2/12/2016,52.529999,52.970001,51.599998,52.580002,48.499935,16.85,14.66,0.09,,3.765,84.72B,0.06,21.48,4.724,0.04
2/16/2016,53.439999,53.869999,52.73,53.509998,49.357765,17.15,14.87,0.09,,3.832,86.22B,0.06,21.85,4.789,0.04
2/17/2016,54.34,55.150002,53.349998,55.009998,50.741375,17.63,15.2,0.08,,3.939,88.63B,0.06,22.47,4.895,0.04
2/18/2016,55.529999,55.529999,54.169998,54.549999,50.317066,17.48,15.09,0.08,,3.906,87.89B,0.06,22.28,4.863,0.04
2/19/2016,54.5,55,53.98,54.290001,50.077248,17.4,15.04,0.08,,3.888,87.47B,0.06,22.17,4.844,0.04
2/22/2016,54.290001,55.32,53.740002,55.279999,50.990425,17.72,15.25,0.08,,3.959,89.07B,0.06,22.58,4.914,0.04
2/23/2016,55.700001,56.310001,55,55.07,50.796719,17.65,15.21,0.08,,3.944,88.73B,0.06,22.49,4.899,0.04
2/24/2016,54.66,55.07,54.009998,54.889999,50.630684,17.59,15.17,0.08,,3.931,88.44B,0.06,22.42,4.887,0.04
2/25/2016,55.169998,56.23,54.43,56.200001,51.839035,18.01,15.46,0.08,,4.025,90.55B,0.06,22.95,4.979,0.04
2/26/2016,56.259998,56.790001,55.799999,56,51.654549,17.95,15.41,0.08,,4.01,90.23B,0.06,22.87,4.965,0.04
2/29/2016,55.869999,56,54.470001,54.610001,50.372414,17.5,15.11,0.08,,3.911,87.99B,0.06,22.3,4.867,0.04
3/1/2016,54.779999,56.34,54.240002,56.34,51.968163,18.06,15.49,0.08,,4.035,90.78B,0.06,23.01,4.989,0.04
3/2/2016,56.169998,56.43,55.400002,55.700001,51.377831,17.85,15.35,0.08,,3.989,89.75B,0.06,22.75,4.944,0.04
3/3/2016,55.689999,56.09,55.150002,55.93,51.589985,17.93,15.4,0.08,,4.005,90.12B,0.06,22.84,4.96,0.04
3/4/2016,56,56.700001,55.299999,56.150002,51.792912,18,15.44,0.08,,4.021,90.47B,0.06,22.93,4.976,0.04
3/7/2016,55.700001,56.5,54.830002,56.400002,52.023518,18.08,15.5,0.08,,4.039,90.87B,0.06,23.04,4.993,0.04
3/8/2016,56.18,56.470001,55.23,55.32,51.027313,17.73,15.26,0.08,,3.962,89.13B,0.06,22.59,4.917,0.04
3/9/2016,55.509998,56.650002,55.040001,56.389999,52.014286,18.07,15.55,0.08,,4.038,91.22B,0.06,23.12,5.008,0.04
3/10/2016,56.560001,57.369999,55.32,56.23,51.866703,18.02,15.51,0.08,,4.027,90.97B,0.06,23.06,4.997,0.04
3/11/2016,56.400002,57.869999,56.349998,57.73,53.250301,18.5,15.84,0.08,,4.134,93.39B,0.05,23.67,5.103,0.04
3/14/2016,57.669998,57.73,56.970001,57.209999,52.770657,18.34,15.73,0.08,,4.097,92.55B,0.05,23.46,5.066,0.04
3/15/2016,56.650002,56.93,55.130001,55.619999,51.304035,17.83,15.38,0.08,,3.983,89.98B,0.06,22.81,4.954,0.04
3/16/2016,55.580002,56.540001,55.25,56.310001,51.940498,18.05,15.53,0.08,,4.032,91.09B,0.06,23.09,5.003,0.04
3/17/2016,56.459999,56.459999,54.41,55.32,51.027313,17.73,15.31,0.08,,3.962,89.49B,0.06,22.69,4.933,0.04
3/18/2016,55.59,56.599998,54.799999,56.57,52.180317,18.13,15.59,0.08,,4.051,91.52B,0.06,23.2,5.021,0.04
3/21/2016,56.52,56.779999,55.73,56.009998,51.663773,17.95,15.46,0.08,,4.011,90.61B,0.06,22.97,4.982,0.04
3/22/2016,55.75,57.540001,55.75,57.5,53.038155,18.43,15.79,0.08,,4.118,93.02B,0.05,23.58,5.087,0.04
3/23/2016,57.16,57.5,56.220001,56.360001,51.986622,18.06,15.54,0.08,,4.036,91.18B,0.06,23.11,5.006,0.04
3/24/2016,56.139999,56.25,55.669998,56.119999,51.765236,17.99,15.49,0.08,,4.019,90.79B,0.06,23.01,4.989,0.04
3/28/2016,56.349998,56.700001,55.799999,56.110001,51.756016,17.98,15.49,0.08,0.1034,4.018,90.77B,0.06,23.01,4.989,0.04
3/29/2016,56.099998,57.099998,55.220001,57.049999,52.623074,18.29,15.69,0.08,0.1006,4.086,92.29B,0.05,23.39,5.055,0.04
3/30/2016,57.43,57.529999,56.720001,57,52.576954,18.27,15.68,0.08,0.1001,4.082,92.21B,0.05,23.37,5.052,0.04
3/31/2016,57.02,57.459999,56.82,57.119999,52.687637,17.2,14.78,0.09,0.1001,3.943,92.38B,0.06,19.9,4.866,0.04
4/1/2016,56.580002,57.57,56.360001,57.419998,52.964363,17.3,14.84,0.09,0.0999,3.964,92.87B,0.06,20,4.886,0.04
4/4/2016,57.639999,59.400002,57.490002,59.209999,54.615459,17.83,15.21,0.08,0.0971,4.087,95.76B,0.06,20.63,5.008,0.04
4/5/2016,58.540001,59.560001,58.09,58.540001,53.997459,17.63,15.08,0.08,0.094,4.041,94.68B,0.06,20.39,4.962,0.04
4/6/2016,58.52,59.900002,58.52,59.889999,55.242695,18.04,15.35,0.08,0.0957,4.134,96.86B,0.06,20.86,5.054,0.04
4/7/2016,59.419998,59.900002,58.759998,59.299999,54.698483,17.86,15.23,0.08,0.0893,4.093,95.91B,0.06,20.66,5.014,0.04
4/8/2016,59.490002,59.799999,58.169998,58.470001,53.932884,17.61,15.06,0.08,0.0952,4.036,94.57B,0.06,20.37,4.958,0.04
4/11/2016,58.59,59.25,58.25,58.5,53.960564,17.62,15.07,0.08,0.1001,4.038,94.62B,0.06,20.38,4.96,0.04
4/12/2016,58.98,60.049999,58.689999,59.889999,55.242695,18.04,15.35,0.08,0.096,4.134,96.86B,0.06,20.86,5.054,0.04
4/13/2016,59.869999,60,58.700001,59.060001,55.000568,17.79,15.18,0.08,0.0997,4.077,95.52B,0.06,20.57,4.998,0.04
4/14/2016,59.150002,59.490002,59,59.279999,55.205441,17.86,15.23,0.08,0.1019,4.092,95.88B,0.06,20.65,5.013,0.04
4/15/2016,59.549999,59.740002,58.779999,59.509998,55.41964,17.92,15.28,0.08,0.1027,4.108,96.25B,0.06,20.73,5.028,0.04
4/18/2016,59.5,60.32,59.299999,59.880001,55.764202,18.04,15.35,0.08,0.1024,4.133,96.85B,0.06,20.86,5.054,0.04
4/19/2016,60.09,61.23,59.669998,60.169998,56.034267,18.12,15.41,0.08,0.1017,4.153,97.32B,0.06,20.96,5.073,0.04
4/20/2016,60.169998,61.110001,59.959999,60.48,56.322964,18.22,15.48,0.08,0.0997,4.175,97.82B,0.05,21.07,5.094,0.04
4/21/2016,60.57,61.43,60.540001,61.369999,57.151791,18.48,15.66,0.08,0.0975,4.236,99.26B,0.05,21.38,5.155,0.04
4/22/2016,61.299999,61.990002,60.959999,61.419998,57.198353,18.5,15.67,0.08,0.0958,4.24,99.34B,0.05,21.4,5.158,0.04
4/25/2016,61.130001,61.299999,60.75,60.970001,56.779289,18.36,15.58,0.08,0.0949,4.209,98.61B,0.05,21.24,5.128,0.04
4/26/2016,60.959999,61.290001,60.529999,60.93,56.742039,18.35,15.57,0.08,0.0942,4.206,98.55B,0.05,21.22,5.125,0.04
4/27/2016,60.93,61.48,60.25,60.700001,56.52784,18.28,15.52,0.08,0.0992,4.19,98.17B,0.05,21.14,5.109,0.04
4/28/2016,58.560001,62.099998,57.529999,61.200001,56.993477,18.43,15.62,0.08,0.0991,4.224,98.98B,0.05,21.32,5.143,0.04
4/29/2016,61.029999,61.450001,60.48,61,56.807224,18.37,15.58,0.08,0.0927,4.211,98.66B,0.05,21.25,5.13,0.04
5/10/2016,63.509998,63.759998,63.32,63.740002,59.358894,19.2,16.15,0.01,0.096,4.4,103.09B,0.05,22.2,5.316,0.03
5/11/2016,63.77,63.830002,62.639999,62.700001,58.390377,18.89,15.93,0.01,0.0952,4.328,101.41B,0.05,21.84,5.246,0.03
5/12/2016,62.860001,63.07,62.389999,62.490002,58.194809,18.82,15.89,0.01,0.0948,4.314,101.07B,0.05,21.77,5.231,0.03
5/13/2016,62.150002,62.860001,61.82,62,57.738483,18.67,15.79,0.01,0.0965,4.28,100.28B,0.05,21.6,5.198,0.03
5/16/2016,61.91,62.619999,61.5,62.450001,58.157558,18.81,15.88,0.01,0.0961,4.311,101.00B,0.05,21.75,5.228,0.03
5/17/2016,62.439999,62.790001,58.5,60.25,56.108772,18.15,15.43,0,0.0958,4.159,97.45B,0.06,20.99,5.079,0.04
5/18/2016,59.869999,60.799999,59.560001,60.459999,56.30434,18.21,15.47,0,0.0981,4.173,97.79B,0.05,21.06,5.093,0.04
5/19/2016,60.060001,60.349998,58.900002,59.279999,55.205441,17.86,15.23,0,0.0977,4.092,95.88B,0.06,20.65,5.013,0.04
5/20/2016,59.630001,60.049999,59.029999,59.689999,55.587261,17.98,15.31,0,0.0953,4.12,96.54B,0.06,20.79,5.041,0.04
5/23/2016,59.75,59.84,59.130001,59.299999,55.224064,17.86,15.23,0,0.0983,4.093,95.91B,0.06,20.66,5.014,0.04
5/24/2016,59.73,60.91,59.52,60.700001,56.52784,18.28,15.52,0,0.0972,4.19,98.17B,0.05,21.14,5.109,0.04
5/25/2016,61.080002,61.470001,60.790001,61.220001,57.012108,18.44,15.63,0,0.0976,4.226,99.01B,0.05,21.33,5.145,0.04
5/26/2016,61,62.169998,60.900002,61.900002,57.645359,18.64,15.77,0,0.098,4.273,100.11B,0.05,21.56,5.191,0.03
5/27/2016,61.990002,63.200001,61.900002,62.709999,58.399689,18.89,15.94,0.01,0.0984,4.329,101.42B,0.05,21.84,5.246,0.03
5/31/2016,62.709999,63.490002,62.639999,62.93,58.604572,18.95,15.98,0.01,0.0966,4.344,101.78B,0.05,21.92,5.261,0.03
6/1/2016,62.93,63.169998,62.630001,62.830002,58.51144,18.92,15.96,0.01,0.0984,4.337,101.62B,0.05,21.89,5.254,0.03
6/2/2016,62.869999,65.150002,62.830002,65.089996,60.616104,19.61,16.43,0.01,0.0981,4.493,105.27B,0.05,22.67,5.408,0.03
6/3/2016,64.760002,65.370003,63.75,65,60.532284,19.58,16.41,0.01,0.1008,4.487,105.13B,0.05,22.64,5.402,0.03
6/6/2016,62.130001,62.990002,61.869999,62.82,58.502129,18.92,15.96,0.01,0.0999,4.336,101.60B,0.05,21.88,5.254,0.03
6/7/2016,62.59,63.59,62.299999,63.099998,58.762878,19.01,16.02,0.01,0.0971,4.356,102.06B,0.05,21.98,5.273,0.03
6/8/2016,62.209999,62.299999,61.369999,61.73,57.487045,18.59,15.73,0,0.0983,4.261,99.84B,0.05,21.5,5.18,0.04
6/9/2016,61.5,62.169998,60.52,60.75,56.574406,18.3,15.53,0,0.0966,4.193,98.25B,0.05,21.16,5.113,0.04
6/10/2016,59.990002,61.009998,59.720001,61,56.807224,18.37,15.58,0.08,0.0987,4.211,98.66B,0.05,21.25,5.13,0.04
6/13/2016,60.459999,61.389999,59.849998,59.93,55.810768,18.05,15.36,0.08,0.0978,4.137,96.93B,0.06,20.88,5.057,0.04
6/14/2016,59.459999,60.380001,59.16,59.900002,55.782829,18.04,15.36,0.08,0.1004,4.135,96.88B,0.06,20.87,5.055,0.04
6/15/2016,60.290001,61.27,60.009998,60.400002,56.248463,18.19,15.46,0.08,0.0984,4.169,97.69B,0.06,21.04,5.089,0.04
6/16/2016,59.93,60.939999,59.91,60.900002,56.714096,18.34,15.56,0.08,0.098,4.204,98.50B,0.05,21.21,5.123,0.04
6/17/2016,60.880001,60.970001,59.57,60.009998,55.885262,18.08,15.38,0.08,0.0979,4.142,97.06B,0.06,20.9,5.062,0.04
6/20/2016,60.639999,61.18,60.060001,60.110001,55.978394,18.11,15.4,0.08,0.0996,4.149,97.22B,0.06,20.94,5.069,0.04
6/21/2016,60.200001,60.400002,59.75,59.98,55.857334,18.07,15.37,0.08,0.0995,4.14,97.01B,0.06,20.89,5.06,0.04
6/22/2016,60,61.18,59.919998,60.389999,56.239151,18.19,15.46,0.08,0.0876,4.168,97.67B,0.06,21.04,5.088,0.04
6/23/2016,60.860001,61.32,60.619999,61.310001,57.095917,18.47,15.65,0.08,0.088,4.232,99.16B,0.05,21.36,5.151,0.04
6/24/2016,59.259998,60.599998,59.18,59.860001,55.745575,18.03,15.35,0.08,0.0908,4.132,96.82B,0.06,20.85,5.052,0.04
6/27/2016,59.380001,59.68,58.330002,58.68,54.646687,17.67,15.1,0.08,0.0898,4.05,94.91B,0.06,20.44,4.972,0.04
6/28/2016,59.279999,60.130001,59.150002,59.990002,55.866646,18.07,15.37,0.08,0.0918,4.141,97.03B,0.06,20.9,5.061,0.04
6/29/2016,60.580002,62.029999,60.23,61.810001,57.56155,18.62,15.75,0.08,0.0909,4.266,99.97B,0.05,21.53,5.185,0.03
6/30/2016,61.790001,62.02,61.139999,61.91,57.654678,17.84,15.71,0.09,0.0897,4.104,100.82B,0.06,17.88,5.279,0.03
7/1/2016,61.98,63.220001,61.830002,62.709999,58.399689,18.07,15.87,0,0.0897,4.157,102.13B,0.06,18.11,5.331,0.03
7/5/2016,62.5,62.709999,61.77,61.919998,57.663986,17.84,15.71,0.01,0.0918,4.105,100.84B,0.06,17.88,5.279,0.03
7/6/2016,61.84,63.759998,61.799999,63.369999,59.01432,18.26,15.99,0,0.0906,4.201,103.20B,0.05,18.3,5.375,0.03
7/7/2016,63.599998,63.75,63.209999,63.43,59.070198,18.28,16.01,0,0.0909,4.205,103.30B,0.05,18.32,5.379,0.03
7/8/2016,63.48,64.480003,62.740002,64.160004,59.750027,18.49,16.15,0,0.0913,4.253,104.49B,0.05,18.53,5.427,0.03
7/11/2016,64.25,64.989998,64.07,64.349998,59.92696,18.54,16.19,0.08,0.0918,4.266,104.80B,0.05,18.58,5.439,0.03
7/12/2016,64.669998,65.809998,64.32,65.5,60.997921,18.88,16.41,0.08,0.0923,4.342,106.67B,0.05,18.91,5.515,0.03
7/13/2016,64.809998,65.040001,64.25,64.769997,60.847607,18.67,16.27,0.08,0.0927,4.294,105.48B,0.05,18.7,5.467,0.03
7/14/2016,63.700001,64.139999,62.939999,63.619999,59.76725,18.33,16.04,0.08,0.0941,4.218,103.61B,0.05,18.37,5.391,0.03
7/15/2016,63.82,64.169998,63.130001,63.32,59.485424,18.25,15.98,0.08,0.0942,4.198,103.12B,0.05,18.28,5.371,0.04
7/18/2016,63.23,63.77,63.18,63.560001,59.710884,18.32,16.03,0.08,0.0935,4.214,103.51B,0.05,18.35,5.387,0.03
7/19/2016,63.41,63.970001,63.09,63.32,59.485424,18.25,15.98,0.08,0.0934,4.198,103.12B,0.05,18.28,5.371,0.04
7/20/2016,63.57,63.900002,63.330002,63.41,59.569969,18.27,16,0.08,0.0931,4.204,103.27B,0.05,18.31,5.377,0.04
7/21/2016,63.23,64,63.169998,63.889999,60.020897,18.41,16.1,0.08,0.0938,4.235,104.05B,0.05,18.45,5.409,0.03
7/22/2016,64,64.089996,63.580002,63.810001,59.945747,18.39,16.08,0.08,0.0935,4.23,103.92B,0.05,18.43,5.404,0.03
7/25/2016,63.91,64.5,63.709999,64.32,60.424862,18.54,16.18,0.08,0.0942,4.264,104.75B,0.05,18.57,5.437,0.03
7/26/2016,64.410004,64.730003,63.959999,64.449997,60.546986,18.57,16.21,0.08,0.0947,4.272,104.96B,0.05,18.61,5.446,0.03
7/27/2016,64.419998,65.110001,64.32,64.900002,60.969734,18.7,16.29,0.08,0.0942,4.302,105.69B,0.05,18.74,5.475,0.03
7/28/2016,64.790001,65.059998,63.93,64.720001,60.80064,18.65,16.26,0.08,0.0956,4.29,105.40B,0.05,18.69,5.464,0.03
7/29/2016,65.269997,66.400002,65.150002,66.230003,62.219189,19.09,16.55,0.08,0.0959,4.39,107.86B,0.05,19.12,5.563,0.03
8/1/2016,66.230003,67.080002,66.230003,66.940002,62.886196,19.29,16.69,0.01,0.0977,4.438,109.01B,0.05,19.33,5.61,0.03
8/2/2016,66.93,67.059998,66.050003,66.779999,62.735882,19.24,16.66,0.01,0.0977,4.427,108.75B,0.05,19.28,5.599,0.03
8/3/2016,66.809998,67,66.220001,66.57,62.538601,19.18,16.62,0.01,0.0961,4.413,108.41B,0.05,19.22,5.585,0.03
8/4/2016,66.580002,66.980003,66.080002,66.099998,62.097065,19.05,16.53,0.01,0.0958,4.382,107.65B,0.05,19.09,5.554,0.03
